fold,max_depth,nrounds,alpha,gamma,eta,train_f2_score,val_f2_score,f2_score_diff,train_auc,val_auc,auc_diff,train_gain,val_gain,gain_diff,val_tp,val_fp,val_tn,val_fn
4,2,40,5,10,1,0.23069403714565,0.23383593151035,0.00314189436470008,0.776454324575452,0.785971496377234,0.00951717180178169,22058750,5718750,16340000,183,2562,44216,109
4,2,40,10,0,0.3,0.227563907022146,0.216190247417728,0.0113736596044187,0.790027931541697,0.778130247388276,0.0118976841534211,22651250,5256250,17395000,180,2815,43963,112
4,2,40,10,0,0.5,0.235068286235761,0.230807208096766,0.00426107813899432,0.791800099754983,0.791388514211985,0.000411585542998361,23328750,5746250,17582500,187,2696,44082,105
4,2,40,10,0,0.7,0.239917205042966,0.233192756139916,0.00672444890304991,0.799409382195559,0.793325307470963,0.00608407472459538,24161250,5821250,18340000,188,2675,44103,104
4,2,40,10,0,1,0.245710320464295,0.230558325024925,0.0151519954393695,0.805683107497305,0.788359341734816,0.017323765762489,24975000,5695000,19280000,185,2659,44119,107
4,2,40,10,5,0.3,0.225847689779022,0.217757459095284,0.00809023068373846,0.788208717206263,0.779928086438011,0.00828063076825247,22406250,5315000,17091250,181,2807,43971,111
4,2,40,10,5,0.5,0.229863920559029,0.225072604065828,0.00479131649320139,0.791956703584649,0.788799705048094,0.00315699853655538,22947500,5595000,17352500,186,2778,44000,106
4,2,40,10,5,0.7,0.235283089613798,0.228774161977,0.00650892763679806,0.794082674010437,0.791003717940233,0.00307895607020425,23487500,5701250,17786250,187,2732,44046,105
4,2,40,10,5,1,0.232363343053918,0.221818181818182,0.0105451612357364,0.79205236067759,0.78370547388803,0.00834688678956053,23143750,5453750,17690000,183,2774,44004,109
4,2,40,10,10,0.3,0.225897169407593,0.219700627716079,0.00619654169151387,0.787103503957841,0.78180074698503,0.00530275697281046,22343750,5382500,16961250,182,2792,43986,110
4,2,40,10,10,0.5,0.222324159021407,0.215287856797291,0.00703630222411597,0.781953156960432,0.774994187057843,0.00695896990258904,21752500,5192500,16560000,178,2788,43990,114
4,2,40,10,10,0.7,0.225009221689413,0.218871595330739,0.00613762635867418,0.784331388308827,0.778675375439924,0.00565601286890316,22107500,5320000,16787500,180,2764,44014,112
4,2,40,10,10,1,0.230615182426935,0.220462850182704,0.0101523322442313,0.787252063916399,0.780473214489659,0.00677884942673968,22716250,5378750,17337500,181,2756,44022,111
4,3,40,0,0,0.3,0.25,0.233114919354839,0.0168850806451613,0.809428421736483,0.788829648289179,0.0205987734473041,25515000,5750000,19765000,185,2615,44163,107
4,3,40,0,0,0.5,0.270409146380628,0.232202092370503,0.0382070540101256,0.833576845745383,0.784184346112826,0.0493924996325577,28478750,5661250,22817500,182,2569,44209,110
4,3,40,0,0,0.7,0.273872847011145,0.226757369614512,0.0471154773966324,0.84288830831479,0.780203871741604,0.0626844365731851,29350000,5498750,23851250,180,2621,44157,112
4,3,40,0,0,1,0.290361205348234,0.218191377497371,0.0721698278508627,0.848362496621391,0.75784527558617,0.0905172210352211,30698750,5005000,25693750,166,2470,44308,126
4,3,40,0,5,0.3,0.251538751413139,0.22591113330005,0.0256276181130891,0.814972653034511,0.781531404236976,0.0334412487975346,25987500,5502500,20485000,181,2657,44121,111
4,3,40,0,5,0.5,0.25487828131952,0.229899497487437,0.0249787838320824,0.815908441675767,0.785255347760363,0.0306530939154039,26273750,5635000,20638750,183,2629,44149,109
4,3,40,0,5,0.7,0.27641436321364,0.232887287699434,0.0435270755142061,0.839834538211884,0.782814058476148,0.0570204797357352,29285000,5652500,23632500,181,2537,44241,111
4,3,40,0,5,1,0.268665158371041,0.217661691542289,0.0510034668287522,0.838260108299972,0.771043655927707,0.0672164523722645,28700000,5185000,23515000,175,2677,44101,117
4,3,40,0,10,0.3,0.243327600484107,0.23125,0.0120776004841073,0.799630629831264,0.788487607158734,0.0111430226725309,24416250,5710000,18706250,185,2647,44131,107
4,3,40,0,10,0.5,0.241611159984919,0.224367009275508,0.0172441507094113,0.801209891556538,0.778267078482626,0.022942813073912,24397500,5423750,18973750,179,2642,44136,113
4,3,40,0,10,0.7,0.244995233555767,0.228692826793302,0.0163024067624657,0.802549713136705,0.785030883268508,0.0175188298681973,24721250,5608750,19112500,183,2650,44128,109
4,3,40,0,10,1,0.24616470890301,0.227737973387922,0.0184267355150883,0.801243549529162,0.777409852541617,0.0238336969875443,24716250,5475000,19241250,178,2562,44216,114
4,3,40,5,0,0.3,0.241273422322492,0.23156089193825,0.00971253038424127,0.801525743901593,0.794513885757091,0.00701185814450145,24393750,5808750,18585000,189,2724,44054,103
4,3,40,5,0,0.5,0.25968253968254,0.229244114002478,0.0304384256800614,0.822755084605052,0.788113499672308,0.0346415849327438,27052500,5666250,21386250,185,2682,44096,107
4,3,40,5,0,0.7,0.270736223740502,0.227781926811053,0.0429542969294489,0.835915534924201,0.784859862703285,0.051055672220916,28663750,5588750,23075000,183,2666,44112,109
4,3,40,5,0,1,0.286415711947627,0.226273597103698,0.0601421148439288,0.848577347595089,0.772679040082652,0.0758983075124373,30496250,5376250,25120000,175,2524,44254,117
4,3,40,5,5,0.3,0.236380713838447,0.228061477441745,0.0083192363967019,0.795029691127063,0.786401170905185,0.00862852022187788,23627500,5617500,18010000,184,2682,44096,108
4,3,40,5,5,0.5,0.251412608723256,0.228864432216108,0.0225481765071477,0.811552799860141,0.785062949624487,0.0264898502356542,25751250,5612500,20138750,183,2647,44131,109
4,3,40,5,5,0.7,0.242914979757085,0.23013078470825,0.0127841950488355,0.796553350394027,0.785298102901668,0.0112552474923587,24188750,5640000,18548750,183,2625,44153,109
4,3,40,5,5,1,0.24991789819376,0.237169517884914,0.0127483803088458,0.799604960822779,0.786559379570188,0.0130455812525909,24858750,5787500,19071250,183,2507,44271,109
4,3,40,5,10,0.3,0.234613230443711,0.228830151737641,0.0057830787060707,0.794334395014506,0.79101440672556,0.00331998828894609,23453750,5702500,17751250,187,2731,44047,105
4,3,40,5,10,0.5,0.233732236350037,0.227495107632094,0.00623712871794346,0.792678181170745,0.789270011602457,0.00340816956828849,23285000,5650000,17635000,186,2734,44044,106
4,3,40,5,10,0.7,0.230011989651038,0.227158001009591,0.00285398864144693,0.784158751643915,0.780278693238889,0.00388005840502526,22481250,5507500,16973750,180,2614,44164,112
4,3,40,5,10,1,0.233933329001235,0.226921093347086,0.0070122356541486,0.781505802422173,0.774284480996511,0.00722132142566234,22603750,5412500,17191250,176,2534,44244,116
4,3,40,10,0,0.3,0.239483806923936,0.230487804878049,0.00899600204588719,0.80195703815112,0.794310798835889,0.00764623931523101,24292500,5785000,18507500,189,2743,44035,103
4,3,40,10,0,0.5,0.254547751389591,0.226932668329177,0.0276150830604136,0.817366917218152,0.78321166664812,0.0341552505700323,26350000,5547500,20802500,182,2660,44118,110
4,3,40,10,0,0.7,0.265816390958454,0.231713426853707,0.0341029641047469,0.832858040298495,0.788573117441345,0.0442849228571499,28142500,5720000,22422500,185,2639,44139,107
4,3,40,10,0,1,0.275598273832876,0.229796023754196,0.0458022500786799,0.834742438358507,0.777783960028043,0.0569584783304643,28872500,5518750,23353750,178,2527,44251,114
4,3,40,10,5,0.3,0.232744783306581,0.225115599902653,0.00762918340392838,0.793989689056704,0.787322529558152,0.00666715949855212,23292500,5573750,17718750,185,2756,44022,107
4,3,40,10,5,0.5,0.24000758917278,0.23149294379797,0.00851464537481039,0.797174906445844,0.791516779635902,0.00565812680994215,24025000,5761250,18263750,187,2684,44094,105
4,3,40,10,5,0.7,0.244957689126424,0.234335839598998,0.0106218495274261,0.802167057311456,0.792040530116897,0.0101265271945588,24693750,5822500,18871250,187,2635,44143,105
4,3,40,10,5,1,0.240315638450502,0.229781771501926,0.0105338669485766,0.788975593705406,0.779271824303311,0.00970376940209561,23522500,5541250,17981250,179,2548,44230,113
4,3,40,10,10,0.3,0.226271028617543,0.218345938033667,0.00792509058387622,0.783458651171481,0.777091312096718,0.0063673390747625,22153750,5286250,16867500,179,2752,44026,113
4,3,40,10,10,0.5,0.227174383383817,0.224514563106796,0.00265982027702047,0.785861471691284,0.787204952919561,0.00134348122827721,22368750,5560000,16808750,185,2767,44011,107
4,3,40,10,10,0.7,0.229408512990603,0.221793635486982,0.00761487750362086,0.79075262118554,0.785182649377971,0.00556997180756846,22838750,5475000,17363750,184,2796,43982,108
4,3,40,10,10,1,0.231540623403168,0.220883534136546,0.010657089266622,0.782946112908643,0.773151469751909,0.00979464315673451,22520000,5280000,17240000,176,2640,44138,116
5,2,20,0,0,0.3,0.201732327465773,0.20049560711872,0.00123672034705213,0.77567075170606,0.771734814269487,0.00393593743657328,19571250,4811250,14760000,178,3093,43686,114
5,2,20,0,0,0.5,0.217683747095512,0.219482120838471,0.00179837374295921,0.77548099677914,0.775839220092613,0.000358223313472683,20997500,5291250,15706250,178,2709,44070,114
5,2,20,0,0,0.7,0.227592535943714,0.222858565737052,0.00473397020666191,0.789289185209155,0.777979091132978,0.0113100940761764,22608750,5390000,17218750,179,2669,44110,113
5,2,20,0,0,1,0.239304551670248,0.230931644233307,0.00837290743694116,0.788052483748365,0.773513324237811,0.0145391595105544,23393750,5473750,17920000,175,2446,44333,117
5,2,20,0,5,0.3,0.204567624949791,0.207756232686981,0.00318860773719007,0.773044530431253,0.776324524498319,0.00327999406706614,19706250,5045000,14661250,180,2984,43795,112
5,2,20,0,5,0.5,0.217683747095512,0.219482120838471,0.00179837374295921,0.77548099677914,0.775839220092613,0.000358223313472683,20997500,5291250,15706250,178,2709,44070,114
5,2,20,0,5,0.7,0.234659344869421,0.230408747721947,0.00425059714747347,0.787240149087862,0.776403553930505,0.0108365951573577,23013750,5508750,17505000,177,2496,44283,115
5,2,20,0,5,1,0.230816077953715,0.228118026283164,0.00269805167055107,0.795119334531288,0.786412472286622,0.00870686224466588,23215000,5618750,17596250,184,2681,44098,108
5,2,20,0,10,0.3,0.202594123048668,0.207564575645756,0.00497045259708795,0.770037266474833,0.776281770270995,0.00624450379616148,19360000,5040000,14320000,180,2988,43791,112
5,2,20,0,10,0.5,0.214144583914458,0.212491195116224,0.00165338879823398,0.783967836331697,0.77882780647094,0.00514002986075668,21180000,5186250,15993750,181,2910,43869,111
5,2,20,0,10,0.7,0.224643447389362,0.227779153255756,0.00313570586639483,0.785003018984369,0.786348340945636,0.00134532196126624,22118750,5611250,16507500,184,2687,44092,108
5,2,20,0,10,1,0.242414355628059,0.225273260463876,0.0171410951641824,0.791584027422152,0.763581385453665,0.0280026419684868,23833750,5221250,18612500,169,2414,44365,123
5,2,20,5,0,0.3,0.197222071509956,0.200745941202282,0.00352386969232565,0.776392249162573,0.779077962626363,0.0026857134637901,19151250,4912500,14238750,183,3207,43572,109
5,2,20,5,0,0.5,0.214327657075749,0.218064823641563,0.00373716656581469,0.781428199235764,0.782947220199205,0.00151902096344125,21052500,5365000,15687500,183,2845,43934,109
5,2,20,5,0,0.7,0.235852121369632,0.234791889007471,0.00106023236216099,0.784084841422332,0.775674572391838,0.00841026903049391,22901250,5575000,17326250,176,2404,44375,116
5,2,20,5,0,1,0.238601236476043,0.234126984126984,0.00447425234905913,0.790180071573448,0.777055555897199,0.0131245156762492,23480000,5585000,17895000,177,2435,44344,115
5,2,20,5,5,0.3,0.197802197802198,0.201290035587189,0.00348783778499082,0.77399423620153,0.77629461850198,0.0023003823004496,19090000,4890000,14200000,181,3147,43632,111
5,2,20,5,5,0.5,0.213793901521727,0.216222533894343,0.00242863237261656,0.784628933510598,0.785516793186968,0.000887859676369063,21186250,5362500,15823750,185,2925,43854,107
5,2,20,5,5,0.7,0.236163810022243,0.232682535437283,0.00348127458495986,0.782642400157547,0.772324734755409,0.010317665402138,22832500,5486250,17346250,174,2397,44382,118
5,2,20,5,5,1,0.237118687516022,0.233017377567141,0.00410130994888094,0.789546233563053,0.77686316187424,0.0126830716888132,23335000,5562500,17772500,177,2453,44326,115
5,2,20,5,10,0.3,0.197813066652014,0.201290035587189,0.0034769689351748,0.773996908355019,0.77629461850198,0.00229771014696112,19091250,4890000,14201250,181,3147,43632,111
5,2,20,5,10,0.5,0.211859688195991,0.214675147660154,0.00281545946416337,0.792296481194811,0.791083481435734,0.00121299975907752,21440000,5407500,16032500,189,3045,43734,103
5,2,20,5,10,0.7,0.232247391193688,0.228498074454429,0.00374931673925921,0.784939408919648,0.777549389185582,0.00739001973406661,22695000,5491250,17203750,178,2549,44230,114
5,2,20,5,10,1,0.235051013818933,0.229733298125165,0.00531771569376824,0.784692495531464,0.771811684027519,0.0128808115039455,22882500,5426250,17456250,174,2445,44334,118
5,2,20,10,0,0.3,0.198569175304191,0.205385668644455,0.00681649334026352,0.768730045785337,0.775790096656766,0.00706005087142902,18900000,4982500,13917500,180,3034,43745,112
5,2,20,10,0,0.5,0.216058480221659,0.216658642272508,0.000600162050849534,0.782899496555301,0.778227087614247,0.00467240894105458,21286250,5267500,16018750,180,2806,43973,112
5,2,20,10,0,0.7,0.226624598021965,0.224065362713543,0.0025592353084217,0.790218035370527,0.781179288973773,0.00903874639675428,22588750,5461250,17127500,181,2690,44089,111
5,2,20,10,0,1,0.232950924155513,0.227095769530236,0.00585515462527694,0.785439639255619,0.772829256600623,0.0126103826549955,22777500,5393750,17383750,175,2510,44269,117
5,2,20,10,5,0.3,0.197072377338032,0.197195442594216,0.000123065256183663,0.776354839013734,0.773844779313514,0.00251005970022034,19133750,4755000,14378750,180,3216,43563,112
5,2,20,10,5,0.5,0.215063306117619,0.213253012048193,0.00181029406942645,0.780477971846484,0.773100789869708,0.00737718197677573,21062500,5122500,15940000,177,2805,43974,115
5,2,20,10,5,0.7,0.226347600838781,0.227272727272727,0.000925126433945961,0.785331693863454,0.781788536713143,0.0035431571503115,22272500,5532500,16740000,181,2633,44146,111
5,2,20,10,5,1,0.232033111752164,0.228732973528656,0.00330013822350769,0.788632357069987,0.777592143412906,0.0110402136570813,22907500,5496250,17411250,178,2545,44234,114
5,2,20,10,10,0.3,0.197083062242464,0.196142888450581,0.000940173791882964,0.776357511167222,0.77213245054639,0.00422506062083217,19135000,4706250,14428750,179,3216,43563,113
5,2,20,10,10,0.5,0.214117647058824,0.213993748497235,0.000123898561588676,0.78064685514988,0.774727610182183,0.00591924496769758,20990000,5161250,15828750,178,2813,43966,114
5,2,20,10,10,0.7,0.225834742842824,0.235249237029502,0.00941449418667745,0.780402597900566,0.789215033850513,0.00881243594994718,21936250,5795000,16141250,185,2579,44200,107
5,2,20,10,10,1,0.226113024620487,0.22509702457956,0.00101600004092711,0.775995109501556,0.770977976594696,0.00501713290685946,21692500,5328750,16363750,174,2523,44256,118
5,3,20,0,0,0.3,0.213194799295975,0.211283691183189,0.00191110811278589,0.788916175002626,0.784447937503862,0.00446823749876457,21373750,5237500,16136250,185,3025,43754,107
5,3,20,0,0,0.5,0.239219389361032,0.227388860500767,0.0118305288602659,0.797410445338172,0.777346306605792,0.0200641387323803,23983750,5467500,18516250,178,2568,44211,114
5,3,20,0,0,0.7,0.243812110363558,0.228008970844755,0.0158031395188033,0.809488675193887,0.784903226099289,0.0245854490945979,25088750,5593750,19495000,183,2662,44117,109
5,3,20,0,0,1,0.25952778134223,0.227332457293036,0.0321953240491947,0.819316382149429,0.769896272680605,0.0494201094688238,26807500,5353750,21453750,173,2464,44315,119
5,3,20,0,5,0.3,0.212119491140391,0.211106011932079,0.00101347920831182,0.787206518388992,0.782938691316528,0.0042678270724632,21180000,5212500,15967500,184,3006,43773,108
5,3,20,0,5,0.5,0.236103364937721,0.228477657157284,0.00762570778043728,0.79759857134961,0.782012996406595,0.0155855749430146,23768750,5558750,18210000,181,2612,44167,111
5,3,20,0,5,0.7,0.246061751732829,0.229145211122554,0.0169165406102751,0.806496368891155,0.777666963310723,0.0288294055804318,25052500,5505000,19547500,178,2538,44241,114
5,3,20,0,5,1,0.252782193958665,0.229810438847053,0.0229717551116118,0.812914391980758,0.776296668362194,0.0366177236185635,25933750,5496250,20437500,177,2506,44273,115
5,3,20,0,10,0.3,0.216084290731591,0.215040845747237,0.00104344498435427,0.780322449310529,0.776418561835644,0.00390388747488557,21141250,5207500,15933750,179,2815,43964,113
5,3,20,0,10,0.5,0.233797166854707,0.233621127475876,0.000176039378831205,0.791195505913695,0.787427885185572,0.00376762072812287,23197500,5737500,17460000,184,2586,44193,108
5,3,20,0,10,0.7,0.25481276371308,0.225919913419913,0.0288928502931668,0.804926185877925,0.760723221431464,0.0442029644464608,25530000,5190000,20340000,167,2361,44418,125
5,3,20,0,10,1,0.246998622318441,0.218369507676019,0.0286291146424222,0.796110687460901,0.756400725123409,0.0397099623374926,24436250,4987500,19448750,165,2445,44334,127
5,3,20,5,0,0.3,0.216025829175227,0.214521452145215,0.00150437703001291,0.783999364539938,0.780732529261023,0.00326683527891503,21346250,5257500,16088750,182,2892,43887,110
5,3,20,5,0,0.5,0.231343736717469,0.226936359151455,0.00440737756601384,0.796711416391429,0.78618801259317,0.0105234037982591,23353750,5592500,17761250,184,2702,44077,108
5,3,20,5,0,0.7,0.241456862622603,0.227272727272727,0.0141841353498753,0.802684249101077,0.778812798565801,0.023871450535276,24481250,5487500,18993750,179,2591,44188,113
5,3,20,5,0,1,0.250404923874312,0.240677069558318,0.00972785431599374,0.804212720896496,0.78565995396014,0.0185527669363569,25196250,5833750,19362500,182,2431,44348,110
5,3,20,5,5,0.3,0.211238958623896,0.212891084450717,0.00165212582682159,0.779660292879004,0.778913314925589,0.000746977953415162,20680000,5196250,15483750,181,2902,43877,111
5,3,20,5,5,0.5,0.232622798887859,0.224987430869784,0.00763536801807532,0.793593518874738,0.778385256292558,0.0152082625821794,23258750,5437500,17821250,179,2631,44148,113
5,3,20,5,5,0.7,0.239964260642032,0.237350026082421,0.00261423455961157,0.794541595729533,0.785093460448094,0.00944813528143917,23853750,5767500,18086250,182,2484,44295,110
5,3,20,5,5,1,0.241665085088885,0.237040896066684,0.00462418902220066,0.799341890691352,0.785040017663938,0.0143018730274137,24281250,5761250,18520000,182,2489,44290,110
5,3,20,5,10,0.3,0.208573404010141,0.211234911792015,0.0026615077818743,0.777972551126898,0.780027084510173,0.00205453338327433,20345000,5175000,15170000,182,2958,43821,110
5,3,20,5,10,0.5,0.231982969131551,0.229065920081446,0.00291704905010526,0.788996307578044,0.780632012901235,0.00836429467680966,22926250,5548750,17377500,180,2581,44198,112
5,3,20,5,10,0.7,0.238539188580981,0.229551451187335,0.00898773739364606,0.790544022081505,0.771779618357025,0.0187644037244797,23498750,5422500,18076250,174,2448,44331,118
5,3,20,5,10,1,0.236622917718324,0.22156762295082,0.0150552947675044,0.793201771564553,0.768838105554331,0.0243636660102227,23530000,5230000,18300000,173,2563,44216,119
5,3,20,10,0,0.3,0.214215883604578,0.212149316021331,0.00206656758324678,0.786930211312434,0.781696659049972,0.00523355226246192,21353750,5218750,16135000,183,2962,43817,109
5,3,20,10,0,0.5,0.2366040361865,0.237174529517917,0.000570493331417288,0.792449821167043,0.788058510038605,0.00439131112843816,23481250,5811250,17670000,184,2527,44252,108
5,3,20,10,0,0.7,0.244033677280496,0.230629696812646,0.0134039804678505,0.802383892643122,0.7779341772315,0.0244497154116223,24643750,5536250,19107500,178,2513,44266,114
5,3,20,10,0,1,0.251677852348993,0.229007633587786,0.022670218761207,0.807064999950584,0.771683421345546,0.0353815786050378,25470000,5411250,20058750,174,2457,44322,118
5,3,20,10,5,0.3,0.207602979842244,0.206949977866313,0.000653001975931072,0.790213260726409,0.786397574195423,0.00381568653098596,20920000,5162500,15757500,187,3163,43616,105
5,3,20,10,5,0.5,0.229718924903131,0.230634244171472,0.000915319268340958,0.790811253444973,0.786882768787189,0.00392848465778473,22866250,5673750,17192500,184,2637,44142,108
5,3,20,10,5,0.7,0.23903756753361,0.227503812913066,0.0115337546205442,0.797753018618321,0.778855552793125,0.0188974658251962,23992500,5492500,18500000,179,2587,44192,113
5,3,20,10,5,1,0.2417055469155,0.234126984126984,0.00757856278851612,0.792590370034691,0.777055555897199,0.0155348141374916,23850000,5585000,18265000,177,2435,44344,115
5,3,20,10,10,0.3,0.207669517580636,0.212258796821793,0.00458927924115726,0.784732625877647,0.787605381117332,0.002872755239685,20628750,5303750,15325000,187,3050,43729,105
5,3,20,10,10,0.5,0.223566227357525,0.229828850855746,0.00626262349822029,0.788131605115014,0.792695293843069,0.00456368872805479,22218750,5747500,16471250,188,2734,44045,104
5,3,20,10,10,0.7,0.232677392474841,0.235934664246824,0.0032572717719826,0.783523689189748,0.784847623640979,0.00132393445123102,22638750,5738750,16900000,182,2507,44272,110
5,3,20,10,10,1,0.228230116315624,0.224719101123595,0.00351101519202851,0.782711354529245,0.773878894844221,0.00883245968502455,22258750,5365000,16893750,176,2572,44207,116
5,2,30,0,0,0.3,0.218059153063069,0.218340611353712,0.000281458290643272,0.779990027010713,0.778569121432841,0.00142090557787267,21288750,5307500,15981250,180,2774,44005,112
5,2,30,0,0,0.5,0.231551204819277,0.229017400204708,0.00253380461456881,0.787797569914334,0.779133455270732,0.00866411464360139,22820000,5525000,17295000,179,2561,44218,113
5,2,30,0,0,0.7,0.240037652965171,0.233608673205989,0.00642897975918239,0.799430609390094,0.782942900850897,0.0164877085391968,24171250,5667500,18503750,181,2525,44254,111
5,2,30,0,0,1,0.245901639344262,0.234516714174657,0.0113849251696057,0.803833812734752,0.783103229203363,0.0207305835313886,24867500,5686250,19181250,181,2510,44269,111
5,2,30,0,5,0.3,0.219068281805581,0.213747874666019,0.0053204071395617,0.781303667274429,0.771730494921178,0.00957317235325073,21448750,5113750,16335000,176,2773,44006,116
5,2,30,0,5,0.5,0.231371321227301,0.228958812995651,0.00241250823165012,0.788137471040994,0.779122766713901,0.00901470432709284,22827500,5523750,17303750,179,2562,44217,113
5,2,30,0,5,0.7,0.239863819251006,0.229450327786183,0.0104134914648233,0.803150279075318,0.783682570946394,0.0194677081289236,24396250,5602500,18793750,182,2616,44163,110
5,2,30,0,5,1,0.247138563846793,0.228928199791883,0.0182103640549098,0.803667601584843,0.774648470936057,0.0290191306487863,24941250,5455000,19486250,176,2500,44279,116
5,2,30,0,10,0.3,0.217756953204782,0.216288061865636,0.00146889133914607,0.780297862295512,0.776675087199589,0.00362277509592235,21281250,5237500,16043750,179,2791,43988,113
5,2,30,0,10,0.5,0.229133569595503,0.22523643603783,0.00389713355767307,0.791817596057512,0.781403748667225,0.0104138473902872,22882500,5487500,17395000,181,2669,44110,111
5,2,30,0,10,0.7,0.22783709957785,0.230420548980106,0.00258344940225627,0.785614942133235,0.785352145486193,0.000262796647041874,22405000,5646250,16758750,183,2620,44159,109
5,2,30,0,10,1,0.243942157373632,0.219751125231665,0.0241910321419667,0.794096405349578,0.758134431004194,0.0359619743453836,24100000,5038750,19061250,166,2443,44336,126
5,2,30,5,0,0.3,0.21559849198869,0.214132762312634,0.00146572967605607,0.782434004214682,0.777703348329525,0.00473065588515664,21220000,5206250,16013750,180,2855,43924,112
5,2,30,5,0,0.5,0.22995936461027,0.225839010850366,0.00412035375990377,0.790856680054278,0.778545584645024,0.0123110954092535,22887500,5456250,17431250,179,2616,44163,113
5,2,30,5,0,0.7,0.241542798564839,0.236663179916318,0.00487961864852057,0.79556610578287,0.78347732869245,0.0120887770904194,24030000,5730000,18300000,181,2475,44304,111
5,2,30,5,0,1,0.245383091571346,0.230889642577615,0.014493448993731,0.801487108323612,0.776489062385153,0.0249980459384587,24678750,5518750,19160000,177,2488,44291,115
5,2,30,5,5,0.3,0.217610735067094,0.217967244701349,0.000356509634254654,0.783222827127409,0.779971482051863,0.00325134507554603,21437500,5320000,16117500,181,2803,43976,111
5,2,30,5,5,0.5,0.227688368690563,0.232298136645963,0.00460976795539944,0.790423791189141,0.791667032713134,0.00124324152399236,22685000,5778750,16906250,187,2670,44109,105
5,2,30,5,5,0.7,0.241183235369282,0.229405630865485,0.011777604503797,0.795879285374645,0.774733979390705,0.0211453059839396,24025000,5465000,18560000,176,2492,44287,116
5,2,30,5,5,1,0.244484582634499,0.230402542372881,0.0140820402616174,0.797572371433728,0.77192925815266,0.0256431132810675,24362500,5440000,18922500,174,2434,44345,118
5,2,30,5,10,0.3,0.217313858211614,0.217391304347826,7.74461362123002e-05,0.78279207278214,0.779853907926722,0.00293816485541842,21387500,5306250,16081250,181,2814,43965,111
5,2,30,5,10,0.5,0.226171243941842,0.225877731401915,0.000293512539926655,0.79347488486862,0.78598493001338,0.00748995485524007,22748750,5568750,17180000,184,2721,44058,108
5,2,30,5,10,0.7,0.237833290188972,0.232558139534884,0.00527515065408862,0.787798629166958,0.77528978434592,0.0125088448210375,23275000,5530000,17745000,176,2440,44339,116
5,2,30,5,10,1,0.235051013818933,0.229733298125165,0.00531771569376824,0.784692495531464,0.771811684027519,0.0128808115039455,22882500,5426250,17456250,174,2445,44334,118
5,2,30,10,0,0.3,0.215022091310751,0.217028380634391,0.0020062893236395,0.781575167677632,0.781256268545744,0.000318899131887207,21121250,5318750,15802500,182,2843,43936,110
5,2,30,10,0,0.5,0.225993828280995,0.223567193675889,0.00242663460510545,0.790095116310056,0.781083091962293,0.00901202434776305,22531250,5450000,17081250,181,2699,44080,111
5,2,30,10,0,0.7,0.235342173066047,0.232738557020947,0.00260361604510015,0.792597327242532,0.78129470342476,0.0113026238177715,23398750,5626250,17772500,180,2519,44260,112
5,2,30,10,0,1,0.241521394611727,0.231481481481482,0.0100399131302459,0.798565890912445,0.781070243731308,0.0174956471811375,24221250,5600000,18621250,180,2540,44239,112
5,2,30,10,5,0.3,0.214122740303048,0.21301775147929,0.00110498882375812,0.782121362256528,0.777468200079242,0.00465316217728573,21073750,5178750,15895000,180,2877,43902,112
5,2,30,10,5,0.5,0.225869551928602,0.223136374968836,0.00273317695976627,0.787098003333969,0.778032533917133,0.00906546941683562,22341250,5396250,16945000,179,2664,44115,113
5,2,30,10,5,0.7,0.227773695811903,0.228061477441745,0.000287781629842193,0.789323923204505,0.786401783729791,0.00292213947471409,22625000,5617500,17007500,184,2682,44097,108
5,2,30,10,5,1,0.232156320683589,0.229086229086229,0.00307009159735977,0.788281767329373,0.777656274753892,0.0106254925754806,22895000,5503750,17391250,178,2539,44240,114
5,2,30,10,10,0.3,0.212377926814919,0.212791250594389,0.000413323779469538,0.778067673385241,0.775948265335078,0.00211940805016397,20692500,5152500,15540000,179,2859,43920,113
5,2,30,10,10,0.5,0.22083432942864,0.224264705882353,0.00343037645371319,0.78610129008276,0.784187092791608,0.00191419729115183,21875000,5510000,16365000,183,2729,44050,109
5,2,30,10,10,0.7,0.225834742842824,0.235249237029502,0.00941449418667745,0.780402597900566,0.789215033850513,0.00881243594994718,21936250,5795000,16141250,185,2579,44200,107
5,2,30,10,10,1,0.226113024620487,0.22509702457956,0.00101600004092711,0.775995109501556,0.770977976594696,0.00501713290685946,21692500,5328750,16363750,174,2523,44256,118
5,3,30,0,0,0.3,0.231561919597388,0.225290697674419,0.00627122192296922,0.800856496114945,0.78884309403558,0.0120134020793647,23626250,5600000,18026250,186,2774,44005,106
5,3,30,0,0,0.5,0.255298956026574,0.230288836846214,0.02501011918036,0.81786967184491,0.776382176816842,0.0414874950280673,26433750,5506250,20927500,177,2498,44281,115
5,3,30,0,0,0.7,0.263770120724346,0.222708547888774,0.0410615728355716,0.831389267698167,0.769051876690952,0.062337391007215,27910000,5255000,22655000,173,2543,44236,119
5,3,30,0,0,1,0.27602625144769,0.224674288752991,0.0513519626946989,0.840540919821119,0.763474499885354,0.0770664199357652,29312500,5208750,24103750,169,2424,44355,123
5,3,30,0,5,0.3,0.230116584264176,0.224969097651422,0.00514748661275477,0.793495186829285,0.782838174956741,0.0106570118725441,23061250,5503750,17557500,182,2695,44084,110
