fold,max_depth,nrounds,alpha,gamma,train_f2_score,val_f2_score,f2_score_diff,train_auc,val_auc,auc_diff,train_gain,val_gain,gain_diff,val_tp,val_fp,val_tn,val_fn
8,4,80,0,15,0.181864754098361,0.181864754098361,0.054746110030564,0.738991732708484,0.657666402145897,0.0813253305625862,9035000,412500,8622500,27,723,22735,51
8,4,80,5,0,0.285250706584319,0.285250706584319,0.159525368093023,0.876230373632283,0.65183164236792,0.224398731264363,18793750,397500,18396250,26,696,22762,52
8,4,80,5,5,0.182957904393028,0.182957904393028,0.0571424337499714,0.741749862592142,0.657431940554969,0.0843179220371732,9171250,398750,8772500,27,734,22724,51
8,4,80,5,10,0.168054427294882,0.168054427294882,0.0482387590921172,0.721509839220829,0.650744593173615,0.0707652460472135,7725000,333750,7391250,26,747,22711,52
8,4,80,5,15,0.163984518231819,0.163984518231819,0.0351896700257473,0.715103332700266,0.663565105994128,0.0515382267061381,7312500,431250,6881250,28,747,22711,50
8,4,80,10,0,0.247530068728522,0.247530068728522,0.11187115399984,0.816343948679175,0.66473741394877,0.151606534730405,14895000,5e+05,14395000,28,692,22766,50
8,4,80,10,5,0.172909184197024,0.172909184197024,0.0558679856951515,0.726072145712139,0.644675371804709,0.0813967739074292,8153750,305000,7848750,25,731,22727,53
8,4,80,10,10,0.170291777188329,0.170291777188329,0.048459418513865,0.715314350150961,0.645570588788254,0.069743761362706,7753750,357500,7396250,25,689,22769,53
8,4,80,10,15,0.170716044097185,0.170716044097185,0.0395207088202171,0.714069094730685,0.658369786918683,0.0556993078120025,7756250,453750,7302500,27,690,22768,51
8,4,80,15,0,0.21167652027027,0.21167652027027,0.0754897498422548,0.772781313566998,0.664822672709108,0.10795864085789,11695000,505000,11190000,28,688,22770,50
8,4,80,15,5,0.171793025408909,0.171793025408909,0.0573983638264491,0.723969799880242,0.638648779815972,0.0853210200642694,8033750,278750,7755000,24,713,22745,54
8,4,80,15,10,0.167827739075364,0.167827739075364,0.0572508159984411,0.713039117680596,0.632409040926391,0.0806300767542046,7542500,240000,7302500,23,705,22753,55
8,4,80,15,15,0.165026975563313,0.165026975563313,0.0506323139808538,0.70877048164367,0.638648779815972,0.0701217018276978,7268750,278750,6990000,24,713,22745,54
8,6,80,0,0,0.423312883435583,0.423312883435583,0.292593929187217,0.983913734334605,0.641441004217029,0.342472730117576,27797500,442500,27355000,24,582,22876,54
8,6,80,0,5,0.32311471907712,0.32311471907712,0.189715509590954,0.919866426358056,0.658732136650118,0.261134289707938,22032500,475000,21557500,27,673,22785,51
8,6,80,0,10,0.214067278287462,0.214067278287462,0.0945644102186281,0.77635390428019,0.645144294986566,0.131209609293624,11931250,332500,11598750,25,709,22749,53
8,6,80,0,15,0.185067345423693,0.185067345423693,0.0689008400993947,0.735457272807518,0.638989814857323,0.0964674579501952,9148750,298750,8850000,24,697,22761,54
8,6,80,5,0,0.397114030971375,0.397114030971375,0.2726551565125,0.973671516827604,0.634881544976182,0.338789971851422,26680000,385000,26295000,23,589,22869,55
8,6,80,5,5,0.213702407466327,0.213702407466327,0.0926956310868501,0.774322607751773,0.645421385957664,0.12890122179411,11848750,348750,11500000,25,696,22762,53
8,6,80,5,10,0.182920229462063,0.182920229462063,0.0648099932415906,0.727990239055728,0.639352164588758,0.0886380744669704,8836250,320000,8516250,24,680,22778,54
8,6,80,5,15,0.175946786825448,0.175946786825448,0.0486206359929308,0.72059875337728,0.652108733339017,0.0684900200382627,8233750,413750,7820000,26,683,22775,52
8,6,80,10,0,0.3482727477986,0.3482727477986,0.22718293952413,0.929696795755244,0.639885031840868,0.289811763914376,23262500,351250,22911250,24,655,22803,54
8,6,80,10,5,0.188719030047443,0.188719030047443,0.0672418677539545,0.741802203265065,0.645506644718001,0.0962955585470634,9528750,353750,9175000,25,692,22766,53
8,6,80,10,10,0.167824692677712,0.167824692677712,0.0439396579899027,0.710442032884825,0.645932938519689,0.064509094365136,7491250,378750,7112500,25,672,22786,53
8,6,80,10,15,0.169800884955752,0.169800884955752,0.0478496654435571,0.70614995159711,0.640034234671459,0.0661157169256512,7535000,360000,7175000,24,648,22810,54
8,6,80,15,0,0.247487301415757,0.247487301415757,0.106925052419773,0.814324493701338,0.665504742791809,0.148819750909529,14818750,545000,14273750,28,656,22802,50
8,6,80,15,5,0.176213798977854,0.176213798977854,0.0482610430723417,0.722589788633725,0.652215306789439,0.0703744818442855,8295000,420000,7875000,26,678,22780,52
8,6,80,15,10,0.174195610483699,0.174195610483699,0.0656072590523072,0.719725084794846,0.626552966458329,0.0931721183365172,8102500,223750,7878750,22,679,22779,56
8,6,80,15,15,0.16300972883461,0.16300972883461,0.0446385167133977,0.710434690104107,0.644931148085722,0.0655035420183846,7157500,320000,6837500,25,719,22739,53
9,2,30,0,0,0.158836229053151,0.158836229053151,0.0132493318738972,0.705654282042445,0.691614358018144,0.0140399240243018,6781250,611250,6170000,32,759,22699,45
9,2,30,0,5,0.159819690605471,0.159819690605471,0.0134335972843363,0.70772986156352,0.69174224615865,0.0159876154048698,6888750,618750,6270000,32,753,22705,45
9,2,30,0,10,0.151353965183752,0.151353965183752,0.00429514165434061,0.707077310694695,0.703429063050514,0.00364824764418126,6215000,640000,5575000,34,814,22644,43
9,2,30,0,15,0.158836920529801,0.158836920529801,0.000844355474039243,0.704366084203074,0.705134238257267,0.000768154054192394,6760000,740000,6020000,34,734,22724,43
9,2,30,5,0,0.157197735543874,0.157197735543874,0.00841504843837343,0.706700912249984,0.69791603230089,0.00878487994909394,6675000,648750,6026250,33,768,22690,44
9,2,30,5,5,0.157873293949888,0.157873293949888,0.0077368062337824,0.706157466510229,0.698129179201735,0.00802828730849436,6717500,661250,6056250,33,758,22700,44
9,2,30,5,10,0.156075808249721,0.156075808249721,0.00995708678853405,0.704604017937866,0.691699616778481,0.0129044011593847,6556250,616250,5940000,32,755,22703,45
9,2,30,5,15,0.147186147186147,0.147186147186147,0.0023222314706072,0.701916148819939,0.697276591598358,0.00463955722158072,5796250,611250,5185000,33,798,22660,44
9,2,30,10,0,0.149504855302375,0.149504855302375,0.00231870811622761,0.70549544240094,0.703450377740599,0.00204506466034171,6038750,641250,5397500,34,813,22645,43
9,2,30,10,5,0.155918540517607,0.155918540517607,0.00885971698819535,0.695581896442037,0.686058697888351,0.00952319855368589,6405000,617500,5787500,31,715,22743,46
9,2,30,10,10,0.149980709876543,0.149980709876543,0.00114191533934621,0.705573596634768,0.709901254853936,0.00432765821916792,6080000,687500,5392500,35,815,22643,42
9,2,30,10,15,0.14645352732842,0.14645352732842,0.00414888231013458,0.701792996693907,0.709815996093599,0.00802299939969164,5731250,682500,5048750,35,819,22639,42
9,2,30,15,0,0.157995531439515,0.157995531439515,0.0059042766866631,0.697806679500419,0.692616148452111,0.00519053104830847,6591250,670000,5921250,32,712,22746,45
9,2,30,15,5,0.148419429452583,0.148419429452583,0.000721775238855638,0.703398548088822,0.703535636500936,0.000137088412114128,5920000,646250,5273750,34,809,22649,43
9,2,30,15,10,0.144976076555024,0.144976076555024,0.00137294339575497,0.69962978969854,0.697063444697514,0.00256634500102626,5577500,598750,4978750,33,808,22650,44
9,2,30,15,15,0.146163215590743,0.146163215590743,0.000491229872135124,0.690265528822816,0.691784875538819,0.00151934671600285,5575000,621250,4953750,32,751,22707,45
9,4,30,0,0,0.205251093977912,0.205251093977912,0.0451413044079212,0.767049352556266,0.711286709709423,0.0557626428468437,11192500,768750,10423750,35,750,22708,42
9,4,30,0,5,0.196779964221825,0.196779964221825,0.0475262328785411,0.752900328250497,0.692189854650423,0.060710473600074,10311250,645000,9666250,32,732,22726,45
9,4,30,0,10,0.184168865435356,0.184168865435356,0.0301072407854962,0.734999123725257,0.698725990524098,0.0362731332011593,9096250,696250,8400000,33,730,22728,44
9,4,30,0,15,0.171184793174209,0.171184793174209,0.0123782484196372,0.712512256683449,0.699408060606799,0.0131041960766505,7766250,736250,7030000,33,698,22760,44
9,4,30,5,0,0.184675627050482,0.184675627050482,0.0269761836367524,0.735060699788273,0.705091608877098,0.0299690909111752,9128750,737500,8391250,34,736,22722,43
9,4,30,5,5,0.171049818259568,0.171049818259568,0.0292728806414207,0.714443369287448,0.679458617944422,0.0349847513430254,7797500,562500,7235000,30,720,22738,47
9,4,30,5,10,0.172616502778965,0.172616502778965,0.0163665027789654,0.716594734732234,0.699045710875364,0.0175490238568704,7945000,715000,7230000,33,715,22743,44
9,4,30,5,15,0.164125370605676,0.164125370605676,0.00191163014766033,0.707043214493613,0.70573104957963,0.00131216491398278,7185000,775000,6410000,34,706,22752,43
9,4,30,10,0,0.183462262178549,0.183462262178549,0.0342760053973555,0.73622100888138,0.697979976371144,0.0382410325102365,9082500,652500,8430000,33,765,22693,44
9,4,30,10,5,0.173374613003096,0.173374613003096,0.0142837039121869,0.725146828101904,0.711137506878832,0.0140093212230719,8177500,760000,7417500,35,757,22701,42
9,4,30,10,10,0.16537979966611,0.16537979966611,0.004089477085465,0.711742555895749,0.711457227230098,0.000285328665651341,7360000,778750,6581250,35,742,22716,42
9,4,30,10,15,0.158055030455787,0.158055030455787,0.00338846432104151,0.700390180109509,0.705624476129208,0.0052342960196986,6637500,768750,5868750,34,711,22747,43
9,4,30,15,0,0.171586523417127,0.171586523417127,0.00879582574270873,0.720359859225475,0.711670374130942,0.00868948509453338,7956250,791250,7165000,35,732,22726,42
9,4,30,15,5,0.169009716766591,0.169009716766591,0.0174945652514394,0.718716414868704,0.698342326102579,0.0203740887661257,7747500,673750,7073750,33,748,22710,44
9,4,30,15,10,0.164942841589548,0.164942841589548,0.00792615856697704,0.70262570199528,0.693319533224896,0.00930616877038415,7158750,711250,6447500,32,679,22779,45
9,4,30,15,15,0.158953512612049,0.158953512612049,0.00958581323064742,0.703094464534515,0.718334398145124,0.0152399336106084,6747500,850000,5897500,36,724,22734,41
9,6,30,0,0,0.287350392075939,0.287350392075939,0.150489078207326,0.8839749436047,0.678648659721215,0.205326283883485,19225000,515000,18710000,30,758,22700,47
9,6,30,0,5,0.254995836802665,0.254995836802665,0.104859349086559,0.836020935535698,0.698129179201735,0.137891756333964,15980000,661250,15318750,33,758,22700,44
9,6,30,0,10,0.206878022568512,0.206878022568512,0.0552192547959997,0.761274961225199,0.692552204381858,0.0687227568433414,11108750,666250,10442500,32,715,22743,45
9,6,30,0,15,0.192113812030917,0.192113812030917,0.0363349175585556,0.731984753538788,0.687316264603331,0.0446684889354572,9481250,691250,8790000,31,656,22802,46
9,6,30,5,0,0.243595128097438,0.243595128097438,0.108711407167205,0.817533655688615,0.672581447029397,0.144952208659219,14785000,491250,14293750,29,738,22720,48
9,6,30,5,5,0.202569169960474,0.202569169960474,0.0525207672499225,0.750242307304619,0.686506306380124,0.0637360009244954,10555000,643750,9911250,31,694,22764,46
9,6,30,5,10,0.17705844014773,0.17705844014773,0.0259725100249724,0.719106083314653,0.69246694562152,0.0266391376931326,8282500,661250,7621250,32,719,22739,45
9,6,30,5,15,0.167954496673106,0.167954496673106,0.0148444488262159,0.709497723633247,0.692765351282701,0.0167323723505458,7492500,678750,6813750,32,705,22753,45
9,6,30,10,0,0.210756589478177,0.210756589478177,0.0536137323353202,0.768305659640938,0.69917359901587,0.0691320606250675,11526250,722500,10803750,33,709,22749,44
9,6,30,10,5,0.179148005416103,0.179148005416103,0.0280491043172014,0.731107213208944,0.698278382032325,0.0328288311766183,8688750,670000,8018750,33,751,22707,44
9,6,30,10,10,0.174047146948667,0.174047146948667,0.00963708892158779,0.712222220126106,0.706029455240812,0.00619276488529408,7942500,792500,7150000,34,692,22766,43
9,6,30,10,15,0.164992826398852,0.164992826398852,0.0134776748837007,0.700044569696306,0.686719453280968,0.0133251164153386,7113750,656250,6457500,31,684,22774,46
9,6,30,15,0,0.198214475502179,0.198214475502179,0.0452508043740717,0.752404248713061,0.692744036592617,0.0596602121204439,10378750,677500,9701250,32,706,22752,45
9,6,30,15,5,0.170953741928655,0.170953741928655,0.0274352234101361,0.716379218511678,0.685504515946156,0.0308747025655219,7831250,585000,7246250,31,741,22717,46
9,6,30,15,10,0.165731229482156,0.165731229482156,0.00520242872672647,0.709201684868747,0.705496587988702,0.00370509688004583,7336250,761250,6575000,34,717,22741,43
9,6,30,15,15,0.167980987360916,0.167980987360916,0.0185113634457762,0.708204789173644,0.686421047619786,0.0217837415538584,7468750,638750,6830000,31,698,22760,46
9,2,40,0,0,0.164963060418986,0.164963060418986,0.0168481591622535,0.717507473986353,0.697809458850468,0.0196980151358843,7438750,642500,6796250,33,773,22685,44
9,2,40,0,5,0.162420058877271,0.162420058877271,0.0144379960970023,0.713266319159796,0.697788144160384,0.0154781749994118,7176250,641250,6535000,33,774,22684,44
9,2,40,0,10,0.161273911273911,0.161273911273911,0.0103132525364913,0.711164688227445,0.698257067342241,0.0129076208852045,7055000,668750,6386250,33,752,22706,44
9,2,40,0,15,0.16068909933508,0.16068909933508,0.0093129525460888,0.712369995212756,0.698321011412494,0.0140489838002621,7032500,672500,6360000,33,749,22709,44
9,2,40,5,0,0.163951017103532,0.163951017103532,0.0121653028178177,0.716070072609674,0.704196391893553,0.0118736807161211,7338750,685000,6653750,34,778,22680,43
9,2,40,5,5,0.164384930548616,0.164384930548616,0.00607358490217797,0.719365168976755,0.7168636845293,0.00250148444745557,7431250,763750,6667500,36,793,22665,41
9,2,40,5,10,0.159778225806452,0.159778225806452,0.00676292427629857,0.710946803696773,0.704388224104312,0.00655857959246098,6940000,696250,6243750,34,769,22689,43
9,2,40,5,15,0.159829237817576,0.159829237817576,0.00357923781757602,0.704508182810034,0.699045710875364,0.00546247193467042,6835000,715000,6120000,33,715,22743,44
9,2,40,10,0,0.164807557029444,0.164807557029444,0.026291024411035,0.718779093654912,0.684673243032865,0.0341058506220472,7451250,536250,6915000,31,780,22678,46
9,2,40,10,5,0.162438584177279,0.162438584177279,0.0148536110109102,0.715852188079002,0.697724200090131,0.0181279879888711,7223750,637500,6586250,33,777,22681,44
9,2,40,10,10,0.150972612019743,0.150972612019743,0.00674184278897333,0.706375188177168,0.697170018147936,0.00920517002923171,6173750,605000,5568750,33,803,22655,44
9,2,40,10,15,0.156586918574802,0.156586918574802,0.00507176705965087,0.702751059567695,0.698342326102579,0.00440873346511694,6566250,673750,5892500,33,748,22710,44
9,2,40,15,0,0.161290322580645,0.161290322580645,0.0129090276166164,0.714393471911279,0.697852088230637,0.0165413836806416,7112500,645000,6467500,33,771,22687,44
9,2,40,15,5,0.158770161290323,0.158770161290323,0.00167859935136386,0.709509402320094,0.71083910121765,0.00132969889755596,6840000,742500,6097500,35,771,22687,42
9,2,40,15,10,0.14784414556962,0.14784414556962,0.000537149394408548,0.69755547576439,0.697852088230637,0.000296612466246793,5800000,645000,5155000,33,771,22687,44
9,2,40,15,15,0.146163215590743,0.146163215590743,0.000491229872135124,0.690265528822816,0.691784875538819,0.00151934671600285,5575000,621250,4953750,32,751,22707,45
9,4,40,0,0,0.223926696180377,0.223926696180377,0.066810245163741,0.796243725114846,0.70500635011676,0.0912373749980855,13098750,732500,12366250,34,740,22718,43
9,4,40,0,5,0.211634802167468,0.211634802167468,0.0678791867137389,0.780989965571828,0.691315952356962,0.0896740132148663,11963750,593750,11370000,32,773,22685,45
9,4,40,0,10,0.184375999147394,0.184375999147394,0.0251999691848475,0.733060906190911,0.705304755777942,0.0277561504129688,9061250,750000,8311250,34,726,22732,43
9,4,40,0,15,0.171084075602868,0.171084075602868,0.0116637857477953,0.711200375742918,0.699493319367137,0.0117070563757817,7732500,741250,6991250,33,694,22764,44
9,4,40,5,0,0.210488208522962,0.210488208522962,0.0575688387361227,0.77622667979656,0.698555473003423,0.0776712067931374,11755000,686250,11068750,33,738,22720,44
9,4,40,5,5,0.181613629058181,0.181613629058181,0.0335716042253249,0.728148416878334,0.686207900718942,0.0419405161593924,8773750,626250,8147500,31,708,22750,46
9,4,40,5,10,0.174821389911236,0.174821389911236,0.0175287302353544,0.716874195325922,0.699194913705955,0.0176792816199675,8092500,723750,7368750,33,708,22750,44
9,4,40,5,15,0.165104388581167,0.165104388581167,0.0024249627438469,0.707175839860109,0.705794993649883,0.00138084621022561,7255000,778750,6476250,34,703,22755,43
9,4,40,10,0,0.200211304807184,0.200211304807184,0.0556217525683784,0.756583827476602,0.685675033466832,0.0709087940097705,10608750,595000,10013750,31,733,22725,46
9,4,40,10,5,0.176452378495511,0.176452378495511,0.0221874057187418,0.729456663921825,0.704580056315072,0.0248766076067527,8476250,707500,7768750,34,760,22698,43
9,4,40,10,10,0.165937466652438,0.165937466652438,0.00601272535422578,0.70793480182042,0.705411329228364,0.0025234725920561,7326250,756250,6570000,34,721,22737,43
9,4,40,10,15,0.15899006972322,0.15899006972322,0.00353383085039377,0.700522805476005,0.705773678959799,0.0052508734837935,6707500,777500,5930000,34,704,22754,43
9,4,40,15,0,0.18952410704988,0.18952410704988,0.0366047372630406,0.745476490355502,0.698555473003423,0.046921017352079,9686250,686250,9e+06,33,738,22720,44
9,4,40,15,5,0.170962651236191,0.170962651236191,0.0173313663199904,0.717679257901629,0.698662046453845,0.0190172114477847,7858750,692500,7166250,33,733,22725,44
9,4,40,15,10,0.165076231216409,0.165076231216409,0.00712953822529341,0.701349345706489,0.693447421365403,0.00790192434108683,7143750,718750,6425000,32,673,22785,45
9,4,40,15,15,0.159764557494219,0.159764557494219,0.00940837483660803,0.702565228655456,0.718419656905461,0.0158544282500055,6797500,855000,5942500,36,720,22738,41
9,6,40,0,0,0.311850311850312,0.311850311850312,0.172315428129382,0.91504959153165,0.679096268212987,0.235953323318663,21465000,541250,20923750,30,737,22721,47
9,6,40,0,5,0.26856076316881,0.26856076316881,0.116627061511351,0.856059295645028,0.698406270172832,0.157653025472196,17335000,677500,16657500,33,745,22713,44
9,6,40,0,10,0.213702749140893,0.213702749140893,0.0662241573235766,0.7706014920028,0.686122641958604,0.0844788500441963,11750000,621250,11128750,31,712,22746,46
9,6,40,0,15,0.192135835567471,0.192135835567471,0.036825214324986,0.732644246474228,0.687252320533078,0.0453919259411499,9500000,687500,8812500,31,659,22799,46
9,6,40,5,0,0.279646761984861,0.279646761984861,0.142075604489605,0.866433722217093,0.673029055521169,0.193404666695924,18200000,517500,17682500,29,717,22741,48
9,6,40,5,5,0.230013875547017,0.230013875547017,0.0847467715170261,0.794183621041392,0.685781606917254,0.108402014124138,13328750,601250,12727500,31,728,22730,46
9,6,40,5,10,0.182754880694143,0.182754880694143,0.0322374771193548,0.726978634544763,0.692381686861182,0.0345969476835809,8815000,656250,8158750,32,723,22735,45
9,6,40,5,15,0.171471439288394,0.171471439288394,0.019668782741904,0.714497840420116,0.692573519071942,0.0219243213481738,7826250,667500,7158750,32,714,22744,45
9,6,40,10,0,0.245317156236697,0.245317156236697,0.0972751314038407,0.815680697318445,0.686207900718942,0.129472796599503,14795000,626250,14168750,31,708,22750,46
9,6,40,10,5,0.188831504196256,0.188831504196256,0.0371727364237438,0.736865189232932,0.692552204381858,0.0443129848510746,9422500,666250,8756250,32,715,22743,45
9,6,40,10,10,0.173864273696018,0.173864273696018,0.00571392750412875,0.708296050544977,0.706519693112753,0.0017763574322236,7846250,821250,7025000,34,669,22789,43
9,6,40,10,15,0.165687687022055,0.165687687022055,0.0137269027083292,0.700134565480714,0.686783397351221,0.0133511681294936,7161250,660000,6501250,31,681,22777,46
9,6,40,15,0,0.224379719525351,0.224379719525351,0.0711230145445077,0.783637573417783,0.692786665972786,0.0908509074449975,12702500,680000,12022500,32,704,22754,45
9,6,40,15,5,0.172893694465261,0.172893694465261,0.0241948097068963,0.716630259383974,0.692104595890085,0.0245256634938894,7963750,640000,7323750,32,736,22722,45
9,6,40,15,10,0.168238319759966,0.168238319759966,0.0112449800834671,0.710183267979963,0.699152284325786,0.0110309836541768,7525000,721250,6803750,33,710,22748,44
9,6,40,15,15,0.167085289942121,0.167085289942121,0.0155701384269693,0.704848116743547,0.686719453280968,0.0181286634625792,7343750,656250,6687500,31,684,22774,46
9,2,50,0,0,0.171798531810767,0.171798531810767,0.00963636964860454,0.725586068196555,0.717439181161579,0.00814688703497646,8080000,797500,7282500,36,766,22692,41
9,2,50,0,5,0.175341081354219,0.175341081354219,0.0285439283293083,0.732567032099858,0.697596311949624,0.0349707201502341,8471250,630000,7841250,33,783,22675,44
9,2,50,0,10,0.161405295315682,0.161405295315682,0.0101678984320892,0.711183634708373,0.69829969672241,0.0128839379859637,7065000,671250,6393750,33,750,22708,44
9,2,50,0,15,0.16085114965712,0.16085114965712,0.00933599814196831,0.712393678313916,0.698342326102579,0.0140513522113377,7045000,673750,6371250,33,748,22710,44
9,2,50,5,0,0.168864097363083,0.168864097363083,0.00886409736308313,0.722588113317165,0.717119460810313,0.00546865250685269,7815000,778750,7036250,36,781,22677,41
9,2,50,5,5,0.16368442456283,0.16368442456283,0.000935780801528424,0.714739245188215,0.717524439921916,0.00278519473370142,7295000,802500,6492500,36,762,22696,41
9,2,50,5,10,0.159778225806452,0.159778225806452,0.00676292427629857,0.710946803696773,0.704388224104312,0.00655857959246098,6940000,696250,6243750,34,769,22689,43
9,2,50,5,15,0.159845881495366,0.159845881495366,0.00359588149536602,0.70451055112015,0.699045710875364,0.00546484024478644,6836250,715000,6121250,33,715,22743,44
9,2,50,10,0,0.169491525423729,0.169491525423729,0.0164762238935758,0.723323392176317,0.704388224104312,0.0189351680720044,7873750,696250,7177500,34,769,22689,43
9,2,50,10,5,0.16258530710558,0.16258530710558,0.014603244325311,0.715873502870046,0.697788144160384,0.0180853587096618,7235000,641250,6593750,33,774,22684,44
9,2,50,10,10,0.150972612019743,0.150972612019743,0.00674184278897333,0.706375188177168,0.697170018147936,0.00920517002923171,6173750,605000,5568750,33,803,22655,44
9,2,50,10,15,0.156586918574802,0.156586918574802,0.00507176705965087,0.702751059567695,0.698342326102579,0.00440873346511694,6566250,673750,5892500,33,748,22710,44
9,2,50,15,0,0.16577916206169,0.16577916206169,0.0124879086802653,0.720211758411359,0.704430853484481,0.0157809049268776,7548750,698750,6850000,34,767,22691,43
9,2,50,15,5,0.158770161290323,0.158770161290323,0.00167859935136386,0.709509402320094,0.71083910121765,0.00132969889755596,6840000,742500,6097500,35,771,22687,42
9,2,50,15,10,0.14784414556962,0.14784414556962,0.000537149394408548,0.69755547576439,0.697852088230637,0.000296612466246793,5800000,645000,5155000,33,771,22687,44
9,2,50,15,15,0.146163215590743,0.146163215590743,0.000491229872135124,0.690265528822816,0.691784875538819,0.00151934671600285,5575000,621250,4953750,32,751,22707,45
9,4,50,0,0,0.243059086748703,0.243059086748703,0.0904558551508577,0.826863657499524,0.704324280034059,0.122539377465465,15098750,692500,14406250,34,772,22686,43
9,4,50,0,5,0.231443298969072,0.231443298969072,0.0829284474839237,0.806336322783107,0.697873402920721,0.108462919862385,13815000,646250,13168750,33,770,22688,44
9,4,50,0,10,0.184434968017058,0.184434968017058,0.0252589380545108,0.733068011121259,0.705304755777942,0.0277632553433167,9065000,750000,8315000,34,726,22732,43
9,4,50,0,15,0.171084075602868,0.171084075602868,0.0116637857477953,0.711200375742918,0.699493319367137,0.0117070563757817,7732500,741250,6991250,33,694,22764,44
9,4,50,5,0,0.229390681003584,0.229390681003584,0.0767542332700042,0.805463681937227,0.698512843623254,0.106950838313974,13683750,683750,1.3e+07,33,740,22718,44
9,4,50,5,5,0.181272122707283,0.181272122707283,0.0330885663019293,0.727453399291155,0.686229215409026,0.0412241838821283,8736250,627500,8108750,31,707,22751,46
9,4,50,5,10,0.174897119341564,0.174897119341564,0.017604459665682,0.716883668566386,0.699194913705955,0.0176887548604314,8097500,723750,7373750,33,708,22750,44
9,4,50,5,15,0.165104388581167,0.165104388581167,0.0024249627438469,0.707175839860109,0.705794993649883,0.00138084621022561,7255000,778750,6476250,34,703,22755,43
9,4,50,10,0,0.216010165184244,0.216010165184244,0.0752972195932496,0.777475881950883,0.679288100423747,0.0981877815271365,12085000,552500,11532500,30,728,22730,47
9,4,50,10,5,0.176579925650558,0.176579925650558,0.0223149528737881,0.729473242092637,0.704580056315072,0.0248931857775646,8485000,707500,7777500,34,760,22698,43
9,4,50,10,10,0.166150229725398,0.166150229725398,0.0062254884271854,0.707963221541812,0.705411329228364,0.00255189231344821,7341250,756250,6585000,34,721,22737,43
9,4,50,10,15,0.15899006972322,0.15899006972322,0.00353383085039377,0.700522805476005,0.705773678959799,0.0052508734837935,6707500,777500,5930000,34,704,22754,43
9,4,50,15,0,0.200250312891114,0.200250312891114,0.0476138651575339,0.759886028774031,0.698512843623254,0.0613731851507777,10705000,683750,10021250,33,740,22718,44
9,4,50,15,5,0.170286798819064,0.170286798819064,0.0162251741692037,0.716291591037386,0.698725990524098,0.0175656005132885,7785000,696250,7088750,33,730,22728,44
9,4,50,15,10,0.165094339622642,0.165094339622642,0.00714764663152603,0.701351714016605,0.693447421365403,0.00790429265120285,7145000,718750,6426250,32,673,22785,45
9,4,50,15,15,0.159764557494219,0.159764557494219,0.00940837483660803,0.702565228655456,0.718419656905461,0.0158544282500055,6797500,855000,5942500,36,720,22738,41
9,6,50,0,0,0.337397069832104,0.337397069832104,0.188501776844592,0.937966388291379,0.686335788859448,0.25163059943193,23351250,633750,22717500,31,702,22756,46
9,6,50,0,5,0.274833748960931,0.274833748960931,0.12750409886885,0.864012369419082,0.691891448989241,0.172120920429841,17910000,627500,17282500,32,746,22712,45
9,6,50,0,10,0.213932487637067,0.213932487637067,0.0663134400180197,0.770625175103961,0.686143956648689,0.0844812184552719,11762500,622500,11140000,31,711,22747,46
9,6,50,0,15,0.192178770949721,0.192178770949721,0.0368681497072357,0.732648983094459,0.687252320533078,0.0453966625613819,9502500,687500,8815000,31,659,22799,46
9,6,50,5,0,0.319720580333154,0.319720580333154,0.167484614586247,0.912202105776493,0.692637463142195,0.219564642634298,21608750,671250,20937500,32,711,22747,45
9,6,50,5,5,0.23263398195456,0.23263398195456,0.0852955789127351,0.792430131696093,0.68610132726852,0.106328804427574,13391250,620000,12771250,31,713,22745,46
9,6,50,5,10,0.182854042322301,0.182854042322301,0.0323366387475123,0.726990476095343,0.692381686861182,0.034608789234161,8821250,656250,8165000,32,723,22735,45
9,6,50,5,15,0.171636987770865,0.171636987770865,0.0196901691573793,0.71451915521116,0.692594833762026,0.0219243214491334,7837500,668750,7168750,32,713,22745,45
9,6,50,10,0,0.284072068088869,0.284072068088869,0.137444502106465,0.854598374030922,0.680204632097377,0.174393741933545,17881250,606250,17275000,30,685,22773,47
9,6,50,10,5,0.189299967641031,0.189299967641031,0.0370640018941235,0.7369196603656,0.692637463142195,0.0442821972234049,9451250,671250,8780000,32,711,22747,45
9,6,50,10,10,0.174059517125211,0.174059517125211,0.00574268544204223,0.708319733646137,0.706541007802838,0.00177872584329919,7858750,822500,7036250,34,668,22790,43
9,6,50,10,15,0.165687687022055,0.165687687022055,0.0137269027083292,0.700134565480714,0.686783397351221,0.0133511681294936,7161250,660000,6501250,31,681,22777,46
9,6,50,15,0,0.239410681399632,0.239410681399632,0.095041095259112,0.802416155409134,0.679863597056026,0.122552558353108,14051250,586250,13465000,30,701,22757,47
9,6,50,15,5,0.172893694465261,0.172893694465261,0.0241948097068963,0.716630259383974,0.692104595890085,0.0245256634938894,7963750,640000,7323750,32,736,22722,45
9,6,50,15,10,0.168256349801736,0.168256349801736,0.0112630101252376,0.710185636290079,0.699152284325786,0.0110333519642928,7526250,721250,6805000,33,710,22748,44
9,6,50,15,15,0.167085289942121,0.167085289942121,0.0155701384269693,0.704848116743547,0.686719453280968,0.0181286634625792,7343750,656250,6687500,31,684,22774,46
9,2,60,0,0,0.177581605419832,0.177581605419832,0.0179100725731164,0.732210682859267,0.711222765639169,0.0209879172200973,8612500,765000,7847500,35,753,22705,42
